TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,ACTIVIDAD_ECONOMICA#es,ACTIVIDAD_ECONOMICA_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es
2020 Segundo trimestre,2020-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,140,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,239,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,118,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,220,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,128,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,224,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,141,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,219,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,136,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,242,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,"Agricultura, ganadería, silvicultura y pesca",A4_01,134,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,991,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,547,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1020,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,560,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1235,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,653,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1277,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,676,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1243,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,685,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1165,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,689,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1241,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,711,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1111,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,659,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1023,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,644,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,950,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,646,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,930,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,634,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Industria,A4_02,1004,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Industria,A4_02,635,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,1853,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3063,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,1874,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3076,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,2985,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,4305,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,2854,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,4114,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,2668,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3996,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,2367,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3727,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,2062,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3406,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,1741,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3020,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,1918,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3202,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,1935,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3320,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,1889,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3307,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,1843,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Dato desconocido,_U,3325,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3298,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,404,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3228,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,428,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3886,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,465,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3972,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,474,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3923,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,475,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3712,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,464,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3914,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,474,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3769,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,438,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3578,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,399,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3194,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,396,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3205,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,385,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Construcción,A4_03,3476,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Construcción,A4_03,399,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,17201,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,22449,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,17569,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,23211,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,22618,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,28070,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,22897,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,27927,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,21844,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,26824,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,21053,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,26310,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,21442,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,26700,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,19046,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,24008,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,17868,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,22913,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,17269,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,23391,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,17357,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,23371,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Las Palmas de Gran Canaria,35016,Total,_T,18120,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Las Palmas de Gran Canaria,35016,Total,_T,23528,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,1605,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,2210,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,1833,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,2526,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,2770,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,3444,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,2872,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,3551,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,2716,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,3372,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,2502,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,3062,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,2625,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,3117,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,2003,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,2504,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,1769,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,2302,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,1759,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,2337,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,1808,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,2407,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Servicios,A4_04,1820,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Servicios,A4_04,2372,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,38,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,29,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,47,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,26,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,65,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,35,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,61,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,37,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,53,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,36,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,55,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,31,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,50,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,27,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,40,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,18,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,44,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,23,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,46,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,21,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,45,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,39,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,"Agricultura, ganadería, silvicultura y pesca",A4_01,18,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,63,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,30,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,66,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,31,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,79,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,35,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,82,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,33,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,81,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,34,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,76,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,35,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,78,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,35,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,63,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,33,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,53,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,29,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,50,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,24,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,44,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,31,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Industria,A4_02,56,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Industria,A4_02,25,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,135,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,260,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,150,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,269,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,280,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,443,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,265,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,407,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,253,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,378,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,218,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,338,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,183,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,316,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,148,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,263,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,188,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,278,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,156,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,264,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,180,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,295,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Dato desconocido,_U,174,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Dato desconocido,_U,301,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,235,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,29,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,231,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,36,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,280,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,43,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,279,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,40,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,281,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,34,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,249,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,34,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,221,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,36,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,206,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,26,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,204,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,23,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,190,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Bartolomé de Tirajana,35019,Construcción,A4_03,19,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Bartolomé de Tirajana,35019,Construcción,A4_03,169,,,
