TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,ACTIVIDAD_ECONOMICA#es,ACTIVIDAD_ECONOMICA_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es
2020 Tercer trimestre,2020-Q3,Total,_T,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,832,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,187,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,539,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,726,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,268,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,554,,,
2020 Primer trimestre,2020-Q1,Total,_T,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,822,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,298,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,563,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,861,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,293,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,558,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,851,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,175,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,535,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,710,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,266,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,544,,,
2019 Primer trimestre,2019-Q1,Total,_T,Gáldar,35009,"Agricultura, ganadería, silvicultura y pesca",A4_01,810,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Gáldar,35009,Industria,A4_02,208,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Gáldar,35009,Industria,A4_02,458,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Gáldar,35009,Industria,A4_02,666,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Gáldar,35009,Industria,A4_02,211,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Gáldar,35009,Industria,A4_02,469,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Gáldar,35009,Industria,A4_02,680,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Gáldar,35009,Industria,A4_02,195,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Gáldar,35009,Industria,A4_02,443,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Gáldar,35009,Industria,A4_02,638,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Gáldar,35009,Industria,A4_02,206,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Gáldar,35009,Industria,A4_02,446,,,
2021 Primer trimestre,2021-Q1,Total,_T,Gáldar,35009,Industria,A4_02,652,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Gáldar,35009,Industria,A4_02,205,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Gáldar,35009,Industria,A4_02,433,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Gáldar,35009,Industria,A4_02,638,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Gáldar,35009,Industria,A4_02,196,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Gáldar,35009,Industria,A4_02,445,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Gáldar,35009,Industria,A4_02,641,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Gáldar,35009,Industria,A4_02,210,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Gáldar,35009,Industria,A4_02,442,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Gáldar,35009,Industria,A4_02,652,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Gáldar,35009,Industria,A4_02,242,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Gáldar,35009,Industria,A4_02,448,,,
2020 Primer trimestre,2020-Q1,Total,_T,Gáldar,35009,Industria,A4_02,690,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Gáldar,35009,Industria,A4_02,211,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Gáldar,35009,Industria,A4_02,446,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Gáldar,35009,Industria,A4_02,657,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Gáldar,35009,Industria,A4_02,229,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Gáldar,35009,Industria,A4_02,458,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Gáldar,35009,Industria,A4_02,687,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Gáldar,35009,Industria,A4_02,213,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Gáldar,35009,Industria,A4_02,469,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Gáldar,35009,Industria,A4_02,682,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Gáldar,35009,Industria,A4_02,244,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Gáldar,35009,Industria,A4_02,468,,,
2019 Primer trimestre,2019-Q1,Total,_T,Gáldar,35009,Industria,A4_02,712,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Gáldar,35009,Dato desconocido,_U,16,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Gáldar,35009,Dato desconocido,_U,4,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Gáldar,35009,Dato desconocido,_U,20,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Gáldar,35009,Dato desconocido,_U,14,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Gáldar,35009,Dato desconocido,_U,3,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Gáldar,35009,Dato desconocido,_U,17,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Gáldar,35009,Dato desconocido,_U,14,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Gáldar,35009,Dato desconocido,_U,3,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Gáldar,35009,Dato desconocido,_U,17,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Gáldar,35009,Dato desconocido,_U,10,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Gáldar,35009,Dato desconocido,_U,2,,,
2021 Primer trimestre,2021-Q1,Total,_T,Gáldar,35009,Dato desconocido,_U,12,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Gáldar,35009,Dato desconocido,_U,13,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Gáldar,35009,Dato desconocido,_U,1,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Gáldar,35009,Dato desconocido,_U,14,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Gáldar,35009,Dato desconocido,_U,14,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Gáldar,35009,Dato desconocido,_U,2,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Gáldar,35009,Dato desconocido,_U,16,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Gáldar,35009,Dato desconocido,_U,13,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Gáldar,35009,Dato desconocido,_U,2,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Gáldar,35009,Dato desconocido,_U,15,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Gáldar,35009,Dato desconocido,_U,13,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Gáldar,35009,Dato desconocido,_U,2,,,
2020 Primer trimestre,2020-Q1,Total,_T,Gáldar,35009,Dato desconocido,_U,15,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Gáldar,35009,Dato desconocido,_U,12,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Gáldar,35009,Dato desconocido,_U,2,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Gáldar,35009,Dato desconocido,_U,14,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Gáldar,35009,Dato desconocido,_U,10,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Gáldar,35009,Dato desconocido,_U,2,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Gáldar,35009,Dato desconocido,_U,12,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Gáldar,35009,Dato desconocido,_U,10,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Gáldar,35009,Dato desconocido,_U,2,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Gáldar,35009,Dato desconocido,_U,12,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Gáldar,35009,Dato desconocido,_U,2,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Gáldar,35009,Dato desconocido,_U,0,,,
2019 Primer trimestre,2019-Q1,Total,_T,Gáldar,35009,Dato desconocido,_U,2,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Gáldar,35009,Construcción,A4_03,47,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Gáldar,35009,Construcción,A4_03,683,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Gáldar,35009,Construcción,A4_03,730,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Gáldar,35009,Construcción,A4_03,43,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Gáldar,35009,Construcción,A4_03,708,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Gáldar,35009,Construcción,A4_03,751,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Gáldar,35009,Construcción,A4_03,45,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Gáldar,35009,Construcción,A4_03,700,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Gáldar,35009,Construcción,A4_03,745,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Gáldar,35009,Construcción,A4_03,43,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Gáldar,35009,Construcción,A4_03,684,,,
2021 Primer trimestre,2021-Q1,Total,_T,Gáldar,35009,Construcción,A4_03,727,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Gáldar,35009,Construcción,A4_03,42,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Gáldar,35009,Construcción,A4_03,651,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Gáldar,35009,Construcción,A4_03,693,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Gáldar,35009,Construcción,A4_03,42,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Gáldar,35009,Construcción,A4_03,678,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Gáldar,35009,Construcción,A4_03,720,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Gáldar,35009,Construcción,A4_03,42,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Gáldar,35009,Construcción,A4_03,643,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Gáldar,35009,Construcción,A4_03,685,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Gáldar,35009,Construcción,A4_03,43,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Gáldar,35009,Construcción,A4_03,615,,,
2020 Primer trimestre,2020-Q1,Total,_T,Gáldar,35009,Construcción,A4_03,658,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Gáldar,35009,Construcción,A4_03,40,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Gáldar,35009,Construcción,A4_03,680,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Gáldar,35009,Construcción,A4_03,720,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Gáldar,35009,Construcción,A4_03,40,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Gáldar,35009,Construcción,A4_03,732,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Gáldar,35009,Construcción,A4_03,772,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Gáldar,35009,Construcción,A4_03,47,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Gáldar,35009,Construcción,A4_03,744,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Gáldar,35009,Construcción,A4_03,791,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Gáldar,35009,Construcción,A4_03,46,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Gáldar,35009,Construcción,A4_03,732,,,
2019 Primer trimestre,2019-Q1,Total,_T,Gáldar,35009,Construcción,A4_03,778,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Gáldar,35009,Total,_T,4394,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Gáldar,35009,Total,_T,4917,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Gáldar,35009,Total,_T,9311,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Gáldar,35009,Total,_T,4294,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Gáldar,35009,Total,_T,4782,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Gáldar,35009,Total,_T,9076,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Gáldar,35009,Total,_T,3832,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Gáldar,35009,Total,_T,4632,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Gáldar,35009,Total,_T,8464,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Gáldar,35009,Total,_T,4006,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Gáldar,35009,Total,_T,4651,,,
2021 Primer trimestre,2021-Q1,Total,_T,Gáldar,35009,Total,_T,8657,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Gáldar,35009,Total,_T,4260,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Gáldar,35009,Total,_T,4740,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Gáldar,35009,Total,_T,9000,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Gáldar,35009,Total,_T,4183,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Gáldar,35009,Total,_T,4725,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Gáldar,35009,Total,_T,8908,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Gáldar,35009,Total,_T,3751,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Gáldar,35009,Total,_T,4542,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Gáldar,35009,Total,_T,8293,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Gáldar,35009,Total,_T,4094,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Gáldar,35009,Total,_T,4591,,,
2020 Primer trimestre,2020-Q1,Total,_T,Gáldar,35009,Total,_T,8685,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Gáldar,35009,Total,_T,4164,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Gáldar,35009,Total,_T,4757,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Gáldar,35009,Total,_T,8921,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Gáldar,35009,Total,_T,4104,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Gáldar,35009,Total,_T,4786,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Gáldar,35009,Total,_T,8890,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Gáldar,35009,Total,_T,3900,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Gáldar,35009,Total,_T,4797,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Gáldar,35009,Total,_T,8697,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Gáldar,35009,Total,_T,4115,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Gáldar,35009,Total,_T,4821,,,
2019 Primer trimestre,2019-Q1,Total,_T,Gáldar,35009,Total,_T,8936,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,8248,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6912,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,15160,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7906,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6597,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,14503,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7503,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6304,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,13807,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7489,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6190,,,
2021 Primer trimestre,2021-Q1,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,13679,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7603,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6316,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,13919,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7471,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6369,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,13840,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7264,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6306,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,13570,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7319,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6333,,,
2020 Primer trimestre,2020-Q1,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,13652,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,8130,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6895,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,15025,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,8024,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6824,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,14848,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7844,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6815,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,14659,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Puerto del Rosario,35017,Servicios,A4_04,7900,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Puerto del Rosario,35017,Servicios,A4_04,6805,,,
2019 Primer trimestre,2019-Q1,Total,_T,Puerto del Rosario,35017,Servicios,A4_04,14705,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,26,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,133,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,159,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,25,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,129,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,154,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,27,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,125,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,152,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,21,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,127,,,
2021 Primer trimestre,2021-Q1,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,148,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,22,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,124,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,146,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,118,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,142,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,23,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,113,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,136,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,26,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,110,,,
2020 Primer trimestre,2020-Q1,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,136,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,116,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,140,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,123,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,147,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,32,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,119,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,151,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,27,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,123,,,
2019 Primer trimestre,2019-Q1,Total,_T,Puerto del Rosario,35017,"Agricultura, ganadería, silvicultura y pesca",A4_01,150,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Puerto del Rosario,35017,Industria,A4_02,153,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Puerto del Rosario,35017,Industria,A4_02,574,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Puerto del Rosario,35017,Industria,A4_02,727,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Puerto del Rosario,35017,Industria,A4_02,159,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Puerto del Rosario,35017,Industria,A4_02,572,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Puerto del Rosario,35017,Industria,A4_02,731,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Puerto del Rosario,35017,Industria,A4_02,156,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Puerto del Rosario,35017,Industria,A4_02,564,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Puerto del Rosario,35017,Industria,A4_02,720,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Puerto del Rosario,35017,Industria,A4_02,160,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Puerto del Rosario,35017,Industria,A4_02,557,,,
2021 Primer trimestre,2021-Q1,Total,_T,Puerto del Rosario,35017,Industria,A4_02,717,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Puerto del Rosario,35017,Industria,A4_02,163,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Puerto del Rosario,35017,Industria,A4_02,572,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Puerto del Rosario,35017,Industria,A4_02,735,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Puerto del Rosario,35017,Industria,A4_02,153,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Puerto del Rosario,35017,Industria,A4_02,579,,,
