,Municipio,Año,Sexo,Tipo,Defunciones
1239,        Agüimes,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"6,23"
1240,        Artenara,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1241,        Arucas,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"5,25"
1242,        Firgas,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1243,        Gáldar,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"8,24"
1244,        Ingenio,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1245,        Mogán,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1246,        Moya,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1248,        San Bartolomé de Tirajana,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"7,18"
1249,        Aldea de San Nicolás (La),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1250,        Santa Brígida,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1251,        Santa Lucía,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1252,        Santa María de Guía,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1253,        Tejeda,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1254,        Telde,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1255,        Teror,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"15,58"
1256,        Valsequillo,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1257,        Valleseco,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1258,        Vega de San Mateo,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"25,62"
1260,        Arrecife,2021,Hombres,XIII. ARTROPATÍAS,"6,21"
1261,        Haría,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1262,        San Bartolomé,2021,Hombres,XIII. ARTROPATÍAS,"10,54"
1263,        Teguise,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1264,        Tías,2021,Hombres,XIII. ARTROPATÍAS,"18,72"
1265,        Tinajo,2021,Hombres,XIII. ARTROPATÍAS,"29,97"
1266,        Yaiza,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1267,        Antigua,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1268,        Betancuria,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1269,        Oliva (La),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1270,        Pájara,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1272,        Tuineje,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1273,        Agaete,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1274,        Agüimes,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1275,        Artenara,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1276,        Arucas,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1277,        Firgas,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1278,        Gáldar,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1280,        Mogán,2021,Hombres,XIII. ARTROPATÍAS,"9,49"
1281,        Moya,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1282,        Palmas de Gran Canaria (Las),2021,Hombres,XIII. ARTROPATÍAS,"3,29"
1283,        San Bartolomé de Tirajana,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1284,        Aldea de San Nicolás (La),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1285,        Santa Brígida,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1286,        Santa Lucía,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1287,        Santa María de Guía,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1288,        Tejeda,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1289,        Telde,2021,Hombres,XIII. ARTROPATÍAS,"3,97"
1290,        Teror,2021,Hombres,XIII. ARTROPATÍAS,"15,45"
1291,        Valsequillo,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1292,        Valleseco,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1293,        Vega de San Mateo,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1296,        Haría,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1297,        San Bartolomé,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1298,        Teguise,2020,Hombres,XIII. ARTROPATÍAS,"8,69"
1299,        Tías,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1300,        Tinajo,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1301,        Yaiza,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1302,        Antigua,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1303,        Betancuria,2020,Hombres,XIII. ARTROPATÍAS,....
1304,        Oliva (La),2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1305,        Pájara,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1306,        Puerto del Rosario,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1307,        Tuineje,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1308,        Agaete,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1309,        Agüimes,2020,Hombres,XIII. ARTROPATÍAS,"6,19"
1310,        Artenara,2020,Hombres,XIII. ARTROPATÍAS,....
1312,        Firgas,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1313,        Gáldar,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1314,        Ingenio,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1315,        Mogán,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1316,        Moya,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1317,        Palmas de Gran Canaria (Las),2020,Hombres,XIII. ARTROPATÍAS,"6,55"
1318,        San Bartolomé de Tirajana,2020,Hombres,XIII. ARTROPATÍAS,"10,79"
1320,        Santa Brígida,2020,Hombres,XIII. ARTROPATÍAS,"10,96"
1321,        Santa Lucía,2020,Hombres,XIII. ARTROPATÍAS,"2,71"
1322,        Santa María de Guía,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1323,        Tejeda,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1324,        Telde,2020,Hombres,XIII. ARTROPATÍAS,"7,93"
1325,        Teror,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1326,        Valsequillo,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1327,        Valleseco,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1328,        Vega de San Mateo,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1330,        Arrecife,2019,Hombres,XIII. ARTROPATÍAS,"3,13"
1331,        Haría,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1332,        San Bartolomé,2019,Hombres,XIII. ARTROPATÍAS,"10,54"
1333,        Teguise,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1334,        Tías,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1335,        Tinajo,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1336,        Yaiza,2019,Hombres,XIII. ARTROPATÍAS,"11,49"
1337,        Antigua,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1338,        Betancuria,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1339,        Oliva (La),2019,Hombres,XIII. ARTROPATÍAS,"7,15"
1340,        Pájara,2019,Hombres,XIII. ARTROPATÍAS,"9,05"
1341,        Puerto del Rosario,2019,Hombres,XIII. ARTROPATÍAS,"4,79"
1342,        Tuineje,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1344,        Agüimes,2019,Hombres,XIII. ARTROPATÍAS,"6,23"
1345,        Artenara,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1346,        Arucas,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1347,        Firgas,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1348,        Gáldar,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1349,        Ingenio,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1350,        Mogán,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1351,        Moya,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1352,        Palmas de Gran Canaria (Las),2019,Hombres,XIII. ARTROPATÍAS,"3,27"
1353,        San Bartolomé de Tirajana,2019,Hombres,XIII. ARTROPATÍAS,"7,18"
1354,        Aldea de San Nicolás (La),2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1355,        Santa Brígida,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1356,        Santa Lucía,2019,Hombres,XIII. ARTROPATÍAS,"5,42"
1357,        Santa María de Guía,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1358,        Tejeda,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1359,        Telde,2019,Hombres,XIII. ARTROPATÍAS,"3,97"
1360,        Teror,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1361,        Valsequillo,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1362,        Valleseco,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1363,        Vega de San Mateo,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1365,        Arrecife,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"9,32"
1366,        Haría,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"36,22"
1367,        San Bartolomé,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"21,09"
1368,        Teguise,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1369,        Tías,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1370,        Tinajo,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1371,        Yaiza,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1372,        Antigua,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1373,        Betancuria,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1374,        Oliva (La),2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1376,        Puerto del Rosario,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"9,49"
1377,        Tuineje,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"37,93"
1378,        Agaete,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1379,        Agüimes,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"6,18"
1380,        Artenara,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1381,        Arucas,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"36,64"
1382,        Firgas,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1383,        Gáldar,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"65,18"
1384,        Ingenio,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"12,48"
1385,        Mogán,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1386,        Moya,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"25,06"
1387,        Palmas de Gran Canaria (Las),2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"37,28"
1388,        San Bartolomé de Tirajana,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"36,05"
1389,        Aldea de San Nicolás (La),2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"25,77"
1391,        Santa Lucía,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"10,86"
1392,        Santa María de Guía,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"14,48"
1393,        Tejeda,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"99,60"
1394,        Telde,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"17,86"
1395,        Teror,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"15,45"
1396,        Valsequillo,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"42,25"
1397,        Valleseco,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"50,94"
1398,        Vega de San Mateo,2021,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"101,39"
1400,        Arrecife,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"12,34"
1401,        Haría,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"36,50"
1402,        San Bartolomé,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"10,48"
1403,        Teguise,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"34,75"
1404,        Tías,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"18,83"
1405,        Tinajo,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1406,        Yaiza,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"11,38"
1408,        Betancuria,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,....
1409,        Oliva (La),2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"7,01"
1410,        Pájara,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"9,06"
1411,        Puerto del Rosario,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"4,74"
1412,        Tuineje,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"25,19"
1413,        Agaete,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"35,36"
1415,        Artenara,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,....
1416,        Arucas,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"36,62"
1417,        Firgas,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,50"
1418,        Gáldar,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"32,77"
1419,        Ingenio,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"31,35"
1420,        Mogán,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"18,87"
1421,        Moya,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"25,25"
1422,        Palmas de Gran Canaria (Las),2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"34,38"
1423,        San Bartolomé de Tirajana,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"17,98"
1424,        Aldea de San Nicolás (La),2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"103,82"
1425,        Santa Brígida,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"32,87"
1426,        Santa Lucía,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"24,37"
1427,        Santa María de Guía,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"86,83"
1428,        Tejeda,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1429,        Telde,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"23,79"
1430,        Teror,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"15,54"
1431,        Valsequillo,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"21,27"
1432,        Valleseco,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"50,94"
1433,        Vega de San Mateo,2020,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"76,49"
1435,        Arrecife,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"3,13"
1436,        Haría,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1437,        San Bartolomé,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1440,        Tinajo,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1441,        Yaiza,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1442,        Antigua,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"14,87"
1443,        Betancuria,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1444,        Oliva (La),2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"7,15"
1445,        Pájara,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"9,05"
1446,        Puerto del Rosario,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"9,57"
1447,        Tuineje,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"25,34"
1448,        Agaete,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"35,77"
1449,        Agüimes,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"6,23"
1450,        Artenara,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1451,        Arucas,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,26"
1452,        Firgas,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,62"
1453,        Gáldar,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"49,46"
1454,        Ingenio,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"18,95"
1455,        Mogán,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1456,        Moya,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"25,47"
1457,        Palmas de Gran Canaria (Las),2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"23,96"
1458,        San Bartolomé de Tirajana,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"10,76"
1459,        Aldea de San Nicolás (La),2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"26,02"
1460,        Santa Brígida,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"32,93"
1461,        Santa Lucía,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"21,67"
1463,        Tejeda,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1464,        Telde,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"23,79"
1465,        Teror,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"62,32"
1466,        Valsequillo,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1467,        Valleseco,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"0,00"
1468,        Vega de San Mateo,2019,Hombres,XIV. ENFERMEDADES DEL SISTEMA GENITOURINARIO,"51,24"
1470,        Arrecife,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1472,        San Bartolomé,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1473,        Teguise,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1474,        Tías,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1475,        Tinajo,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1476,        Yaiza,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1477,        Antigua,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1478,        Betancuria,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1479,        Oliva (La),2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1480,        Pájara,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1481,        Puerto del Rosario,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1482,        Tuineje,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1483,        Agaete,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1484,        Agüimes,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1485,        Artenara,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1487,        Firgas,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1488,        Gáldar,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1489,        Ingenio,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1490,        Mogán,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1491,        Moya,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1492,        Palmas de Gran Canaria (Las),2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1493,        San Bartolomé de Tirajana,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1494,        Aldea de San Nicolás (La),2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1495,        Santa Brígida,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1496,        Santa Lucía,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1497,        Santa María de Guía,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1498,        Tejeda,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1499,        Telde,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1500,        Teror,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1501,        Valsequillo,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1502,        Valleseco,2021,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1505,        Arrecife,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1506,        Haría,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1507,        San Bartolomé,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1508,        Teguise,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1509,        Tías,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1511,        Yaiza,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1512,        Antigua,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1513,        Betancuria,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1514,        Oliva (La),2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1515,        Pájara,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1516,        Puerto del Rosario,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1517,        Tuineje,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1518,        Agaete,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1519,        Agüimes,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1520,        Artenara,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1521,        Arucas,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1522,        Firgas,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1523,        Gáldar,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1524,        Ingenio,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1525,        Mogán,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1526,        Moya,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1527,        Palmas de Gran Canaria (Las),2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1528,        San Bartolomé de Tirajana,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1529,        Aldea de San Nicolás (La),2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1530,        Santa Brígida,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1531,        Santa Lucía,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1532,        Santa María de Guía,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1533,        Tejeda,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1536,        Valsequillo,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1537,        Valleseco,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1538,        Vega de San Mateo,2020,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1540,        Arrecife,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1541,        Haría,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1542,        San Bartolomé,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1543,        Teguise,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1544,        Tías,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1545,        Tinajo,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1546,        Yaiza,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1547,        Antigua,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1548,        Betancuria,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1549,        Oliva (La),2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1550,        Pájara,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1551,        Puerto del Rosario,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1552,        Tuineje,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
1553,        Agaete,2019,Hombres,XV. EMBARAZO; PARTO Y PUERPERIO,.
